X,Y,1101411
-2037.169922,-2009.091187,4
-2036.064819,-2011.149902,4
-2034.859375,-2013.299683,4
-2033.651611,-2015.414673,4
-2032.254272,-2017.654175,4
-2030.79895,-2019.9823,4
-2029.331177,-2022.466675,4
-2027.759521,-2025.227783,4
-2026.044312,-2028.122192,4
-2024.381592,-2031.002319,4
-2022.611328,-2034.023804,4
-2020.782959,-2037.064087,4
-2018.904175,-2040.095581,4
-2017.121094,-2043.195923,4
-2015.268555,-2046.451294,4
-2013.29187,-2049.717041,4
-2011.352295,-2052.911621,4
-2009.476196,-2055.882813,4
-2007.54541,-2058.85498,4
-2005.703247,-2061.803955,4
-2004.021851,-2064.842285,4
-2002.456665,-2067.930908,4
-2000.805908,-2070.85498,4
-1999.140503,-2073.538574,4
-1997.595337,-2076.212402,4
-1996.079224,-2078.821777,4
-1994.230835,-2081.429443,4
-1992.474854,-2084.017334,4
-1990.781128,-2086.467041,4
-1988.996216,-2088.65332,4
-1987.065796,-2090.742188,4
-1985.251831,-2092.863525,4
-1983.449219,-2095.089355,4
-1981.631592,-2097.231201,4
-1979.672974,-2099.471924,4
-1977.711426,-2101.805908,4
-1975.888184,-2104.09375,4
-1974.022827,-2106.418457,4
-1972.247437,-2108.899902,4
-1970.535889,-2111.463135,4
-1968.858765,-2113.904053,4
-1967.130249,-2116.247314,4
-1965.539917,-2118.568359,4
-1964.076538,-2120.866455,4
-1962.686523,-2123.022217,4
-1961.387695,-2124.969971,4
-1960.266479,-2126.660156,4
-1959.154785,-2128.193848,4
-1958.149048,-2129.431396,4
-1957.150146,-2130.419434,4
-1956.25415,-2131.08374,4
-1955.30188,-2131.91626,4
-1954.244141,-2132.907471,4
-1953.084351,-2134.007568,4
-1951.675781,-2135.219238,4
-1950.114258,-2136.465088,4
-1948.271851,-2137.929443,4
-1946.2948,-2139.526367,4
-1944.190918,-2141.26709,4
-1942.051147,-2143.197998,4
-1939.786377,-2145.400391,4
-1937.492065,-2147.709717,4
-1935.25708,-2150.160156,4
-1933.130371,-2152.791504,4
-1931.017822,-2155.596191,4
-1928.82605,-2158.604004,4
-1926.532837,-2161.805664,4
-1924.031982,-2165.052979,4
-1921.30603,-2168.187012,4
-1918.43811,-2171.310059,4
-1915.467773,-2174.581055,4
-1912.241455,-2177.922852,4
-1908.90918,-2181.0354,4
-1905.630981,-2183.893311,4
-1902.391479,-2186.531982,4
-1899.126221,-2189.085693,4
-1895.838623,-2191.667725,4
-1892.729004,-2194.073242,4
-1889.6521,-2196.290771,4
-1886.563232,-2198.35376,4
-1883.588745,-2200.351563,4
-1880.751221,-2202.3125,4
-1877.81189,-2204.257324,4
-1874.877808,-2206.157959,4
-1872.030273,-2208.141357,4
-1869.241821,-2210.199463,4
-1866.42395,-2212.253906,4
-1863.713989,-2214.397705,4
-1861.082397,-2216.617676,4
-1858.367188,-2218.748047,4
-1855.6698,-2220.680176,4
-1853.036865,-2222.569824,4
-1850.369751,-2224.489014,4
-1847.620972,-2226.4104,4
-1844.884277,-2228.229248,4
-1842.298584,-2229.953369,4
-1839.825684,-2231.472656,4
-1837.299805,-2232.849365,4
-1834.817993,-2234.238281,4
-1832.312012,-2235.773193,4
-1829.688843,-2237.326904,4
-1827.033081,-2238.720947,4
-1824.419678,-2240.044922,4
-1821.888428,-2241.447998,4
-1818.961426,-2242.962891,4
-1816.34021,-2244.484863,4
-1813.96228,-2246.144287,4
-1811.362305,-2247.806152,4
-1808.714844,-2249.343506,4
-1805.379883,-2250.872314,4
-1802.800293,-2252.42627,4
-1799.949341,-2254.077881,4
-1797.083008,-2255.616943,4
-1794.868896,-2257.028076,4
-1792.02124,-2258.202148,4
-1788.48645,-2259.276123,4
-1785.534912,-2260.377441,4
-1781.506104,-2261.825684,4
-1778.646606,-2263.041504,4
-1775.250732,-2264.366943,4
-1772.398193,-2265.393066,4
-1769.164185,-2266.587646,4
-1766.464111,-2267.825928,4
-1763.266968,-2269.135254,4
-1760.229858,-2270.389404,4
-1757.341187,-2271.919434,4
-1754.893799,-2273.335449,4
-1752.075928,-2274.766602,4
-1749.531982,-2276.398438,4
-1747.122314,-2278.303955,4
-1744.389771,-2280.278809,4
-1741.876831,-2282.282471,4
-1739.062988,-2284.547852,4
-1736.450806,-2286.901367,4
-1733.629517,-2289.333008,4
-1730.759277,-2291.946289,4
-1728.209839,-2294.590088,4
-1725.079956,-2297.258301,4
-1722.302368,-2299.449463,4
-1720.028687,-2301.677246,4
-1717.735352,-2303.848633,4
-1715.135376,-2305.670166,4
-1712.300659,-2307.363281,4
-1710.045288,-2309.163086,4
-1707.619751,-2310.821533,4
-1705.449585,-2312.095459,4
-1703.056519,-2313.448975,4
-1701.09082,-2314.743408,4
-1698.876587,-2316.072021,4
-1696.814697,-2317.248047,4
-1694.831787,-2318.635742,4
-1693.003662,-2319.966553,4
-1690.491089,-2321.226318,4
-1688.592163,-2322.503906,4
-1686.293457,-2324.273926,4
-1684.092163,-2326.163818,4
-1681.861328,-2328.048584,4
-1679.649658,-2330.217041,4
-1677.643311,-2332.476074,4
-1675.77417,-2334.541992,4
-1673.251953,-2336.625488,4
-1671.831787,-2338.761719,4
-1669.166138,-2341.106445,4
-1666.866699,-2343.343994,4
-1664.587524,-2345.477783,4
-1662.550781,-2347.640381,4
-1660.371704,-2349.834473,4
-1657.927002,-2351.876465,4
-1655.682617,-2353.920654,4
-1653.48584,-2356.137939,4
-1651.229614,-2358.24585,4
-1649.275146,-2360.077881,4
-1646.973389,-2361.856934,4
-1645.054565,-2363.584717,4
-1642.762329,-2365.214844,4
-1640.503174,-2366.855957,4
-1638.36731,-2368.470703,4
-1636.03418,-2370.281494,4
-1633.719238,-2371.891113,4
-1631.478394,-2373.370605,4
-1629.495239,-2374.794434,4
-1627.522217,-2376.301758,4
-1625.42981,-2377.747803,4
-1623.405518,-2379.529297,4
-1621.561279,-2381.494873,4
-1619.922363,-2383.39917,4
-1617.637817,-2385.302246,4
-1615.365601,-2387.27124,4
-1613.281494,-2389.21167,4
-1611.183594,-2390.931641,4
-1609.21521,-2392.501221,4
-1606.511597,-2394.380127,4
-1604.488037,-2396.198486,4
-1602.138794,-2397.787598,4
-1599.693359,-2399.414063,4
-1597.694702,-2401.220947,4
-1595.466553,-2402.98584,4
-1592.84314,-2404.717285,4
-1590.485596,-2406.657471,4
-1588.39502,-2408.678223,4
-1585.834106,-2410.584473,4
-1583.39978,-2412.41626,4
-1581.186523,-2414.343506,4
-1579.146484,-2416.301758,4
-1576.626587,-2418.116699,4
-1574.058594,-2419.972412,4
-1571.895996,-2422.056396,4
-1569.719971,-2424.067139,4
-1567.317017,-2425.898438,4
-1565.134644,-2427.805664,4
-1563.10083,-2429.877197,4
-1560.928101,-2431.875977,4
-1558.529663,-2433.936768,4
-1556.663818,-2436.165771,4
-1554.217041,-2438.377197,4
-1551.675171,-2440.328369,4
-1549.130005,-2442.426025,4
-1546.77356,-2444.760254,4
-1544.12561,-2446.967041,4
-1541.688354,-2448.889893,4
-1539.045898,-2450.804199,4
-1536.971191,-2452.793213,4
-1534.763794,-2454.702881,4
-1531.922852,-2456.57251,4
-1529.738403,-2458.503906,4
-1527.594238,-2460.47168,4
-1525.069092,-2462.19458,4
-1522.299194,-2463.803467,4
-1519.85376,-2465.682129,4
-1517.273804,-2467.674072,4
-1514.053223,-2469.635986,4
-1511.281616,-2471.609863,4
-1508.677368,-2473.608154,4
-1505.40979,-2475.583496,4
-1502.375732,-2477.375244,4
-1499.610229,-2479.069336,4
-1496.760132,-2480.716797,4
-1494.074463,-2482.240723,4
-1491.435913,-2483.60498,4
-1489.052856,-2484.867676,4
-1486.873779,-2486.160156,4
-1484.310059,-2487.215332,4
-1481.983154,-2488.307617,4
-1479.435425,-2489.268799,4
-1477.118042,-2490.181641,4
-1474.361816,-2491.110107,4
-1471.949341,-2491.937256,4
-1469.197021,-2492.814209,4
-1465.848633,-2493.617188,4
-1462.791138,-2494.31665,4
-1459.221069,-2495.314941,4
-1455.60791,-2496.381348,4
-1452.040771,-2497.370361,4
-1449.14978,-2498.343506,4
-1445.087402,-2499.69043,4
-1441.454834,-2500.986084,4
-1438.191284,-2502.255615,4
-1434.407349,-2503.778809,4
-1431.424561,-2505.302002,4
-1427.77356,-2506.81665,4
-1424.420044,-2508.201416,4
-1421.53894,-2509.48291,4
-1417.996826,-2510.756348,4
-1414.712646,-2511.824219,4
-1411.551514,-2512.883789,4
-1408.011597,-2514.0354,4
-1405.339966,-2514.804688,4
-1402.295654,-2515.46582,4
-1399.196533,-2516.136719,4
-1396.084961,-2516.854004,4
-1392.973633,-2517.453369,4
-1389.765015,-2518.041016,4
-1386.373047,-2518.759033,4
-1383.002808,-2519.419922,4
-1380.015137,-2519.966064,4
-1376.498169,-2520.734375,4
-1373.340088,-2521.66626,4
-1369.50769,-2522.602051,4
-1365.99939,-2523.44043,4
-1362.648804,-2524.347168,4
-1359.402344,-2525.383057,4
-1355.822998,-2526.291504,4
-1352.743042,-2527.139404,4
-1349.334351,-2528.00415,4
-1346.498535,-2528.734375,4
-1343.413208,-2529.193848,4
-1340.750977,-2529.502441,4
-1338.423584,-2529.682129,4
-1336.469849,-2529.820801,4
-1334.57666,-2529.878662,4
-1333.334961,-2529.786621,4
-1331.828979,-2529.702637,4
-1331.104858,-2529.62915,4
-1329.857056,-2529.656738,4
-1329.145264,-2529.676758,4
-1328.349365,-2529.562744,4
-1327.494019,-2529.335205,4
-1326.538086,-2529.15625,4
-1325.732544,-2529.17749,4
-1324.585449,-2529.230713,4
-1323.387207,-2529.25293,4
-1321.89978,-2529.400146,4
-1320.539795,-2529.612549,4
-1319.027588,-2529.838623,4
-1317.768799,-2529.973877,4
-1316.226196,-2530.260254,4
-1314.723999,-2530.596924,4
-1313.173584,-2530.815186,4
-1311.611206,-2530.973877,4
-1310.295166,-2531.31958,4
-1308.595703,-2531.566895,4
-1306.914917,-2531.775146,4
-1304.950806,-2532.19165,4
-1303.130005,-2532.835449,4
-1300.994507,-2533.363525,4
-1298.645752,-2533.966309,4
-1296.489136,-2534.864746,4
-1294.400757,-2535.859131,4
-1291.465698,-2536.786133,4
-1288.809692,-2537.86499,4
-1286.253784,-2539.208252,4
-1283.412354,-2540.496094,4
-1280.425293,-2541.691895,4
-1277.414795,-2543.084473,4
-1274.156372,-2544.571777,4
-1270.953979,-2545.971924,4
-1267.292236,-2547.296631,4
-1263.907227,-2548.845947,4
-1260.167847,-2550.333496,4
-1256.1875,-2551.67041,4
-1252.018921,-2552.939209,4
-1248.143677,-2554.28418,4
-1243.588989,-2555.426758,4
-1238.882813,-2556.427979,4
-1234.267944,-2557.66626,4
-1229.44458,-2559.024658,4
-1224.358521,-2560.320801,4
-1219.328857,-2561.631348,4
-1214.342163,-2563.266846,5
-1208.746704,-2564.89624,5
-1203.163818,-2566.513916,5
-1197.532837,-2568.343262,5
-1192.020386,-2570.37085,5
-1185.864014,-2572.292236,5
-1179.769897,-2574.140381,1
-1173.535156,-2576.202637,1
-1167.666138,-2578.248291,1
-1161.649658,-2580.166748,1
-1156.100952,-2581.944824,1
-1151.013428,-2583.717041,1
-1146.360596,-2585.037109,1
-1142.44873,-2586.036377,1
-1138.130493,-2586.760742,1
-1135.04126,-2587.302002,1
-1131.573975,-2587.560059,1
-1129.253174,-2587.829834,1
-1126.617676,-2588.120605,1
-1124.825684,-2588.281982,1
-1123.254883,-2588.261963,1
-1121.895142,-2588.125732,1
-1120.485107,-2588.100098,1
-1119.340698,-2588.044189,1
-1118.384766,-2588.039551,1
-1117.431763,-2588.155762,1
-1116.776367,-2588.304443,1
-1116.403076,-2588.571045,1
-1116.059326,-2589.061279,1
-1115.864624,-2589.790771,1
-1115.832397,-2590.768555,1
-1115.571777,-2591.921143,1
-1115.276489,-2593.151123,1
-1114.849731,-2594.489014,1
-1114.297852,-2596.108643,1
-1114.041138,-2597.874023,1
-1113.195801,-2599.730469,1
-1112.481323,-2601.583496,1
-1111.365112,-2603.437988,1
-1110.303833,-2605.186768,1
-1109.080688,-2606.807617,1
-1107.885498,-2608.552002,1
-1106.506836,-2610.37207,1
-1105.171997,-2612.028564,1
-1103.649902,-2613.693604,1
-1102.368164,-2615.162109,1
-1100.890869,-2616.511963,1
-1099.266968,-2617.772461,1
-1097.144775,-2619.315674,1
-1095.157715,-2620.683594,1
-1093.467896,-2621.729736,1
-1091.598389,-2622.673828,1
-1089.900635,-2623.704834,1
-1087.901489,-2624.830078,1
-1086.289307,-2625.675049,1
-1084.691406,-2626.78125,1
-1083.246094,-2627.879883,1
-1081.999268,-2628.749756,1
-1080.481201,-2629.63623,1
-1079.44104,-2630.601807,1
-1078.71106,-2631.594238,1
-1077.578857,-2632.807373,1
-1076.678711,-2634.15625,1
-1075.736938,-2635.614014,1
-1074.84375,-2636.956299,1
-1073.548462,-2638.456299,1
-1072.790894,-2639.916992,1
-1071.710815,-2641.446533,1
-1070.459473,-2642.710693,1
-1069.177002,-2643.879639,1
-1067.690186,-2645.257568,1
-1066.486084,-2646.525146,1
-1064.873169,-2647.80127,1
-1063.30127,-2649.2229,1
-1061.898804,-2650.644531,1
-1060.544189,-2652.044678,1
-1059.090332,-2653.331299,1
-1057.646606,-2654.699707,1
-1056.307983,-2656.267334,1
-1054.923096,-2657.863525,1
-1053.657959,-2659.300537,1
-1052.643799,-2660.707275,1
-1051.88855,-2661.905273,1
-1051.142212,-2662.869141,1
-1050.551636,-2663.742188,1
-1050.233154,-2664.572754,1
-1050.03418,-2665.445557,1
-1050.02356,-2666.18457,1
-1049.995117,-2666.867432,1
-1049.910034,-2667.603027,1
-1049.755249,-2668.361084,1
-1049.391724,-2669.28125,1
-1048.94397,-2670.384033,1
-1048.272949,-2671.616699,1
-1047.504395,-2673.004883,1
-1046.547607,-2674.487793,1
-1045.329956,-2675.918213,1
-1044.080078,-2677.501709,1
-1042.816406,-2679.258057,1
-1041.496338,-2681.163818,1
-1039.716675,-2683.146973,1
-1038.054932,-2685.376465,1
-1036.477173,-2687.691895,1
-1034.71814,-2690.109619,1
-1032.980957,-2692.625,1
-1030.845337,-2695.184814,1
-1029.0448,-2697.590332,1
-1027.254272,-2699.758545,1
-1025.34729,-2701.800049,1
-1023.620361,-2703.894531,1
-1022.106628,-2705.827881,1
-1020.677429,-2707.631836,1
-1019.315735,-2709.401855,1
-1017.960083,-2711.14624,1
-1016.878601,-2712.760498,1
-1016.1427,-2714.27124,1
-1015.32196,-2715.942627,1
-1014.565002,-2717.44043,1
-1013.796448,-2718.975098,1
-1013.110535,-2720.597656,1
-1012.506714,-2722.312988,1
-1012.03656,-2724.103271,1
-1011.322754,-2725.880127,1
-1010.745056,-2727.778076,1
-1010.291199,-2729.678711,1
-1009.597534,-2731.625,1
-1008.965027,-2733.665527,1
-1008.426575,-2735.793945,1
-1007.796143,-2737.805908,1
-1007.033447,-2739.537109,1
-1006.239563,-2741.237549,1
-1005.322327,-2742.937256,1
-1004.531494,-2744.431641,1
-1003.85498,-2745.779053,1
-1003.076782,-2747.2854,1
-1002.251282,-2748.855469,1
-1001.523254,-2750.376709,1
-1000.669739,-2751.997314,1
-1000.014526,-2753.728271,1
-999.417542,-2755.610596,1
-998.446289,-2757.335449,1
-997.738403,-2759.146484,1
-997.19635,-2761.031982,1
-996.378784,-2762.812256,1
-995.355652,-2764.543213,1
-994.747803,-2766.445068,1
-994.305115,-2768.269775,1
-993.660889,-2770.166748,1
-993.022949,-2772.205322,1
-992.450012,-2774.337646,1
-992.07843,-2776.578125,1
-991.487793,-2778.74585,1
-991.026184,-2780.998779,1
-990.732422,-2783.459961,1
-989.882141,-2785.928711,1
-989.266113,-2787.984131,1
-988.564331,-2790.031982,1
-988.008667,-2791.947266,1
-987.330322,-2793.807373,1
-986.59491,-2795.708984,1
-986.007263,-2797.690186,1
-984.972839,-2799.721436,1
-984.23999,-2801.590576,1
-983.484436,-2803.575684,1
-983.010498,-2805.466553,1
-982.524658,-2807.374512,1
-981.856323,-2809.285156,1
-981.374817,-2811.422852,1
-980.968201,-2813.516357,1
-980.49585,-2815.432373,1
-979.970947,-2817.120361,1
-979.398132,-2818.703369,1
-978.88446,-2820.399658,1
-978.18219,-2822.040527,1
-977.772644,-2823.699219,1
-977.305115,-2825.516357,1
-977.125,-2827.159424,1
-976.751343,-2828.759033,1
-976.480713,-2830.40918,1
-976.103455,-2832.336426,1
-976.039368,-2833.987305,1
-975.454712,-2835.939941,1
-975.17749,-2838.116943,1
-974.97113,-2840.198242,1
-974.285461,-2842.369629,1
-973.701782,-2844.602539,1
-973.462463,-2846.836182,1
-972.936829,-2848.952637,1
-972.379211,-2850.839844,1
-971.872498,-2852.822998,1
-971.599976,-2854.688477,1
-970.853577,-2856.594482,1
-970.436157,-2858.267822,1
-969.904541,-2859.986084,1
-969.732605,-2861.567383,1
-969.427002,-2862.980225,1
-968.864136,-2864.551025,1
-968.60791,-2866.265137,1
-968.612305,-2867.740723,1
-968.392944,-2869.603516,1
-968.478943,-2871.29541,1
-968.681152,-2873.087646,1
-968.770081,-2874.976563,1
-968.346619,-2876.94165,1
-968.131409,-2878.97876,1
-968.132324,-2880.881592,1
-967.627502,-2882.809814,1
-967.340027,-2884.873535,1
-966.968079,-2887.096191,1
-966.680908,-2889.260986,1
-966.129517,-2891.225586,1
-965.65564,-2893.217773,1
-965.165588,-2895.025146,1
-964.527344,-2897.057129,1
-964.236938,-2899.032471,1
-963.671143,-2901.425293,1
-963.491394,-2903.588379,1
-963.347046,-2905.406006,1
-963.257141,-2907.261475,1
-962.837585,-2909.260254,1
-962.589844,-2911.401855,1
-962.762756,-2913.514648,1
-962.890503,-2915.679688,1
-962.966064,-2918.085449,1
-963.24469,-2920.300049,1
-963.498047,-2922.682861,1
-963.900879,-2925.138916,1
-963.964294,-2927.565674,1
-963.989319,-2930.083984,1
-964.352661,-2932.366211,1
-964.504211,-2934.446289,1
-964.173706,-2936.549072,1
-964.099304,-2938.745117,1
-964.095886,-2941.034424,1
-964.343323,-2943.312012,1
-964.268188,-2945.419434,1
-964.097534,-2947.457275,1
-964.127136,-2949.48877,1
-964.424438,-2951.5,1
-964.233704,-2953.569824,1
-964.217346,-2955.750977,1
-964.56781,-2957.687744,1
-964.405212,-2959.1521,1
-964.393311,-2961.398438,1
-964.80426,-2963.247803,1
-965.03418,-2965.275635,1
-965.347351,-2967.502686,1
-965.37854,-2969.785156,1
-965.724121,-2971.866699,1
-966.258057,-2974.08252,1
-966.35321,-2976.333496,1
-966.620117,-2978.704102,1
-967.312561,-2981.073242,1
-967.43866,-2983.091797,1
-967.77002,-2985.414551,1
-968.00238,-2987.838379,1
-968.519287,-2989.954834,1
-968.813354,-2992.148193,1
-969.239075,-2994.363037,1
-969.744812,-2996.286865,1
-970.393311,-2998.311768,1
-970.50769,-3000.173096,1
-971.226563,-3001.917236,1
-971.671204,-3003.550293,1
-972.288147,-3005.206055,1
-972.42041,-3006.707031,1
-972.608521,-3008.118896,1
-972.796143,-3009.319092,1
-973.162598,-3011.094727,1
-973.478577,-3013.081299,1
-973.961975,-3014.901123,1
-974.1651,-3017.176025,1
-973.986755,-3019.707764,1
-974.088196,-3022.12207,1
-973.807861,-3024.75708,1
-973.447205,-3026.791748,1
-973.337463,-3030.947998,1
-972.803528,-3034.220459,1
-972.067139,-3038.013184,1
-971.746765,-3041.417725,1
-971.015991,-3045.486084,1
-970.19043,-3049.722168,1
-969.542114,-3054.047607,1
-968.953918,-3058.393555,1
-968.416687,-3063.240967,1
-967.482422,-3068.06958,1
-966.825073,-3073.166016,1
-966.371765,-3077.559814,1
-965.49707,-3082.161621,1
-965.176819,-3086.59082,1
-963.877075,-3090.275635,1
-963.174683,-3094.223389,1
-962.612976,-3097.320313,1
-962.323059,-3100.990723,1
-961.332642,-3103.833252,1
-960.945129,-3107.015381,1
-960.538025,-3110.025146,1
-960.653442,-3113.537109,1
-960.1026,-3116.508789,1
-959.837708,-3119.130615,1
-959.589539,-3122.106689,1
-959.648987,-3125.280273,1
-959.319153,-3128.46582,1
-959.030884,-3131.073486,1
-958.664429,-3133.945557,1
-958.506348,-3136.632568,1
-958.321106,-3139.63916,1
-958.138245,-3142.492676,1
-957.561279,-3145.070557,1
-956.965271,-3148.037842,1
-956.739929,-3150.953613,1
-956.342529,-3153.85083,1
-956.583984,-3157.459961,1
-955.882813,-3160.356689,1
-955.320129,-3163.599609,1
-955.109009,-3166.692627,1
-954.741333,-3170.037109,1
-954.436707,-3173.193115,1
-953.866699,-3176.213623,1
-953.461975,-3178.991211,1
-952.87146,-3181.9646,1
-952.736938,-3184.40332,1
-952.598694,-3186.492432,1
-952.473694,-3188.797852,1
-952.321045,-3190.807129,1
-952.02002,-3192.562256,1
-952.061951,-3194.230225,1
-952.065857,-3195.850098,1
-952.044434,-3197.025391,1
-951.818604,-3198.404541,1
-951.853882,-3200.026855,1
-951.860901,-3201.876221,1
-952.19165,-3203.563477,1
-951.727051,-3206.139648,1
-951.707581,-3208.685059,1
-951.759705,-3211.25708,1
-952.134644,-3214.331055,1
-951.885681,-3217.678711,1
-951.840027,-3220.928223,1
-951.740784,-3224.47998,1
-951.843384,-3228.039307,1
-951.570618,-3231.849121,1
-951.316956,-3235.436279,1
-951.354004,-3239.469238,1
-950.922668,-3243.641113,1
-950.687317,-3247.543945,1
-950.559814,-3251.423584,1
-950.305908,-3255.480957,1
-950.05365,-3259.027832,1
-949.424377,-3262.731445,1
-949.471802,-3265.782715,1
-949.166687,-3268.962891,1
-949.063721,-3271.915283,1
-948.8622135,-3274.7353515,1
-948.660706,-3277.55542,1
-948.301025,-3280.544922,1
-948.005127,-3283.583984,1
-948.002563,-3286.635742,1
-948.017212,-3289.772949,1
-948.000732,-3292.810059,1
-947.4422,-3295.927979,1
-947.599976,-3298.907227,1
-947.483032,-3301.659424,1
-947.230225,-3304.689697,1
-947.231201,-3307.404297,1
-946.809387,-3310.29248,1
-946.679932,-3313.091309,1
-946.059082,-3315.822266,1
-945.804749,-3318.427734,1
-945.6698,-3321.565674,1
-945.421082,-3324.237061,1
-945.50708,-3326.929688,1
-945.490112,-3329.611816,1
-945.373901,-3332.205322,1
-945.687561,-3334.71167,1
-945.618591,-3337.581787,1
-945.997864,-3340.237305,1
-946.145874,-3343.317871,1
-946.217407,-3346.240479,1
-946.356628,-3349.140869,1
-946.191101,-3352.187256,1
-946.012695,-3355.483154,1
-945.886414,-3358.718018,1
-945.599854,-3362.194092,1
-945.759583,-3365.765137,1
-945.463806,-3369.247803,1
-945.419434,-3372.496582,1
-944.813049,-3375.404297,1
-944.557861,-3378.589111,1
-944.276001,-3381.889893,1
-943.839661,-3385.191895,1
-943.917542,-3388.119385,1
-943.601501,-3391.021973,1
-943.18573,-3394.026123,1
-942.83783,-3396.890381,1
-942.677429,-3399.842773,1
-942.914185,-3402.574219,1
-942.964966,-3405.568359,1
-943.040466,-3408.533691,1
-943.464478,-3411.629883,1
-943.158142,-3414.830078,1
-943.28656,-3418.050537,1
-943.046997,-3421.269531,1
-942.785645,-3424.721436,1
-942.229004,-3428.030273,1
-942.371826,-3431.37207,1
-942.161072,-3435.101563,1
-941.467896,-3438.512207,1
-940.806213,-3441.702637,1
-940.57605,-3444.677734,1
-939.848694,-3447.416992,1
-939.519104,-3450.149414,1
-939.225281,-3452.557373,1
-938.589417,-3454.941895,1
-937.898438,-3457.315186,1
-937.091309,-3459.515381,1
-936.52301,-3461.592529,1
-935.612549,-3463.963623,1
-934.744507,-3466.141602,1
-933.907043,-3468.530029,1
-932.915588,-3470.842529,1
-931.414429,-3473.289551,1
-930.106995,-3475.775879,1
-928.967468,-3478.167236,1
-927.672852,-3480.752197,1
-926.486694,-3483.335693,1
-925.279297,-3485.971191,1
-924.211487,-3488.70459,1
-923.008484,-3491.397705,1
-921.916504,-3494.219238,1
-921.079895,-3497.121826,1
-920.115845,-3500.137939,1
-919.64209,-3503.256836,1
-918.576294,-3506.163086,1
-917.588562,-3508.993164,1
-916.898804,-3511.835205,1
-916.004822,-3514.938965,1
-915.147156,-3518.097656,1
-914.200012,-3521.201416,1
-913.588013,-3524.228516,1
-912.197083,-3527.250732,1
-910.970642,-3530.416016,1
-909.891968,-3533.623291,1
-908.690186,-3536.766602,1
-907.125244,-3540.150879,1
-905.805359,-3543.401123,1
-904.623718,-3546.759521,1
-902.87738,-3549.752686,1
-901.408203,-3552.92334,1
-899.946045,-3556.203857,1
-898.687256,-3559.340088,1
-897.083313,-3562.502686,1
-895.509216,-3565.445313,1
-893.880859,-3568.708496,1
-892.481445,-3571.639893,1
-891.195313,-3574.517822,1
-889.727356,-3577.099121,1
-888.595886,-3579.510498,1
-887.111938,-3581.524658,1
-886.023804,-3583.181885,1
-884.727478,-3584.739258,1
-883.907715,-3585.520508,1
-882.690857,-3586.749756,1
-881.943359,-3587.676025,1
-881.103271,-3588.540283,1
-880.564148,-3589.322266,1
-879.831909,-3589.913818,1
-879.924988,-3590.635986,1
-879.411499,-3591.568848,1
-878.996094,-3592.281982,1
-878.273621,-3593.073242,1
-877.528809,-3593.518066,1
-876.702209,-3593.84375,1
-875.970886,-3593.909912,1
-874.857056,-3593.786133,1
-874.058411,-3593.680664,1
-872.799255,-3593.240723,1
-872.12146,-3593.286865,1
-871.725464,-3593.319824,1
-871.113586,-3593.418701,1
-870.330688,-3593.413818,1
-869.611267,-3593.405029,1
-869.337769,-3593.455078,1
-868.902893,-3593.875244,1
-868.613281,-3594.214844,1
-868.654907,-3594.681641,1
-867.942688,-3594.811035,1
-867.756531,-3595.128418,1
-867.430969,-3595.608643,1
-867.387878,-3596.157471,1
-866.928772,-3596.868164,1
-866.68927,-3597.744873,1
-866.236328,-3598.658203,1
-865.508118,-3599.768066,1
-864.878845,-3600.955811,1
-863.882935,-3602.543945,1
-862.617432,-3604.131104,1
-861.199829,-3606.203125,1
-859.538757,-3608.426025,1
-858.077637,-3610.950684,1
-856.064026,-3613.733887,1
-854.130493,-3616.937988,1
-851.337524,-3620.218506,1
-848.680298,-3623.836914,1
-845.732727,-3627.241699,1
-842.705078,-3630.753906,1
-839.489746,-3634.245361,1
-835.810974,-3637.741699,1
-832.387024,-3641.269043,1
-829.27655,-3645.112549,1
-825.878723,-3648.88501,1
-822.048584,-3652.637939,1
-818.729004,-3656.589355,1
-814.677185,-3660.565674,1
-811.008606,-3664.711182,1
-807.218628,-3669.010254,1
-803.443787,-3673.411377,1
-799.250122,-3677.871582,1
-795.172058,-3682.413574,1
-791.218384,-3687.203857,1
-786.884583,-3692.124023,1
-782.283203,-3697.276855,1
-777.889221,-3702.44458,1
-773.180969,-3707.338623,1
-768.399475,-3712.063721,1
-764.013306,-3716.584229,1
-759.685852,-3720.667236,1
-755.445801,-3724.03125,1
-751.960632,-3726.993652,1
-748.467529,-3729.164063,1
-745.062195,-3730.742676,1
-741.865479,-3731.977051,1
-738.931335,-3732.898193,1
-736.465942,-3733.587646,1
-734.295532,-3734.044189,1
-731.979492,-3734.589111,1
-730.016968,-3734.959961,1
-728.422302,-3735.566162,1
-726.042786,-3735.775146,1
-724.64624,-3736.166016,1
-722.910095,-3736.852783,1
-721.106445,-3737.364746,1
-719.297913,-3738.347412,1
-717.605652,-3739.443604,1
-716.266296,-3740.828125,1
-714.343567,-3742.405518,1
-712.578857,-3744.015381,1
-710.930847,-3745.969482,1
-709.235596,-3748.053955,1
-707.148071,-3750.157959,1
-705.079224,-3752.122559,1
-703.284119,-3754.263672,1
-701.03241,-3756.306885,1
-698.579956,-3758.518555,1
-696.015442,-3760.894775,1
-693.295959,-3763.090332,1
-690.389893,-3765.315186,1
-687.044556,-3767.379883,1
-683.900269,-3769.422363,1
-680.892212,-3771.30542,1
-676.996887,-3773.109131,1
-673.475891,-3774.780273,1
-669.743591,-3776.428711,1
